latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
21.968365,78.981476,696.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm)
2025-11-18T21:00,16.6,65,15.2,0.00,0.00,0.00
2025-11-18T22:00,15.8,66,14.4,0.00,0.00,0.00
2025-11-18T23:00,15.2,68,13.7,0.00,0.00,0.00
2025-11-19T00:00,14.4,72,13.0,0.00,0.00,0.00
2025-11-19T01:00,14.0,75,12.5,0.00,0.00,0.00
2025-11-19T02:00,13.8,77,12.4,0.00,0.00,0.00
2025-11-19T03:00,13.4,78,12.0,0.00,0.00,0.00
2025-11-19T04:00,13.0,79,11.8,0.00,0.00,0.00
2025-11-19T05:00,12.8,79,11.5,0.00,0.00,0.00
2025-11-19T06:00,12.5,79,11.2,0.00,0.00,0.00
2025-11-19T07:00,14.5,69,12.7,0.00,0.00,0.00
2025-11-19T08:00,18.1,55,16.7,0.00,0.00,0.00
2025-11-19T09:00,21.0,44,19.4,0.00,0.00,0.00
2025-11-19T10:00,22.7,38,21.6,0.00,0.00,0.00
2025-11-19T11:00,23.7,36,23.6,0.00,0.00,0.00
2025-11-19T12:00,24.8,34,25.2,0.00,0.00,0.00
2025-11-19T13:00,25.6,31,25.8,0.00,0.00,0.00
2025-11-19T14:00,26.0,29,24.9,0.00,0.00,0.00
2025-11-19T15:00,25.8,28,23.9,0.00,0.00,0.00
2025-11-19T16:00,25.1,30,23.1,0.00,0.00,0.00
2025-11-19T17:00,21.8,39,20.2,0.00,0.00,0.00
2025-11-19T18:00,21.2,43,19.0,0.00,0.00,0.00
2025-11-19T19:00,19.4,55,17.6,0.00,0.00,0.00
2025-11-19T20:00,18.1,63,16.8,0.00,0.00,0.00
2025-11-19T21:00,17.0,66,15.8,0.00,0.00,0.00
2025-11-19T22:00,16.3,66,15.0,0.00,0.00,0.00
2025-11-19T23:00,15.7,67,14.5,0.00,0.00,0.00
2025-11-20T00:00,15.3,67,13.9,0.00,0.00,0.00
2025-11-20T01:00,15.1,66,13.6,0.00,0.00,0.00
2025-11-20T02:00,14.4,69,13.0,0.00,0.00,0.00
2025-11-20T03:00,14.1,70,12.7,0.00,0.00,0.00
2025-11-20T04:00,13.5,72,12.2,0.00,0.00,0.00
2025-11-20T05:00,12.9,72,11.4,0.00,0.00,0.00
2025-11-20T06:00,12.8,73,11.3,0.00,0.00,0.00
2025-11-20T07:00,14.8,66,12.9,0.00,0.00,0.00
2025-11-20T08:00,18.5,55,17.3,0.00,0.00,0.00
2025-11-20T09:00,21.3,47,20.3,0.00,0.00,0.00
2025-11-20T10:00,23.1,41,22.6,0.00,0.00,0.00
2025-11-20T11:00,24.2,36,24.3,0.00,0.00,0.00
2025-11-20T12:00,25.5,33,25.8,0.00,0.00,0.00
2025-11-20T13:00,26.2,31,26.0,0.00,0.00,0.00
2025-11-20T14:00,26.5,30,25.5,0.00,0.00,0.00
2025-11-20T15:00,26.4,31,24.8,0.00,0.00,0.00
2025-11-20T16:00,25.7,34,24.1,0.00,0.00,0.00
2025-11-20T17:00,22.6,46,21.6,0.00,0.00,0.00
2025-11-20T18:00,21.3,51,20.0,0.00,0.00,0.00
2025-11-20T19:00,19.8,58,18.4,0.00,0.00,0.00
2025-11-20T20:00,18.5,64,17.3,0.00,0.00,0.00
2025-11-20T21:00,17.6,67,16.4,0.00,0.00,0.00
2025-11-20T22:00,17.0,67,15.8,0.00,0.00,0.00
2025-11-20T23:00,16.5,69,15.5,0.00,0.00,0.00
2025-11-21T00:00,15.9,71,15.1,0.00,0.00,0.00
2025-11-21T01:00,15.5,73,14.6,0.00,0.00,0.00
2025-11-21T02:00,15.1,76,14.3,0.00,0.00,0.00
2025-11-21T03:00,14.6,79,13.9,0.00,0.00,0.00
2025-11-21T04:00,14.1,82,13.5,0.00,0.00,0.00
2025-11-21T05:00,13.6,83,13.0,0.00,0.00,0.00
2025-11-21T06:00,13.4,83,12.9,0.00,0.00,0.00
2025-11-21T07:00,15.3,75,14.5,0.00,0.00,0.00
2025-11-21T08:00,19.3,61,19.1,0.00,0.00,0.00
2025-11-21T09:00,22.3,50,22.1,0.00,0.00,0.00
2025-11-21T10:00,24.2,41,24.0,0.00,0.00,0.00
2025-11-21T11:00,25.6,35,25.3,0.00,0.00,0.00
2025-11-21T12:00,26.6,32,26.4,0.00,0.00,0.00
2025-11-21T13:00,27.1,30,26.6,0.00,0.00,0.00
2025-11-21T14:00,27.1,30,26.1,0.00,0.00,0.00
2025-11-21T15:00,26.8,30,25.4,0.00,0.00,0.00
2025-11-21T16:00,26.1,31,24.8,0.00,0.00,0.00
2025-11-21T17:00,22.7,43,21.7,0.00,0.00,0.00
2025-11-21T18:00,21.4,47,20.1,0.00,0.00,0.00
2025-11-21T19:00,19.6,53,18.8,0.00,0.00,0.00
2025-11-21T20:00,18.6,68,17.8,0.00,0.00,0.00
2025-11-21T21:00,18.1,74,17.7,0.00,0.00,0.00
2025-11-21T22:00,17.6,75,17.3,0.00,0.00,0.00
2025-11-21T23:00,16.7,78,16.5,0.00,0.00,0.00
2025-11-22T00:00,15.9,79,15.8,0.00,0.00,0.00
2025-11-22T01:00,15.3,80,15.2,0.00,0.00,0.00
2025-11-22T02:00,15.1,80,15.1,0.00,0.00,0.00
2025-11-22T03:00,14.8,80,14.7,0.00,0.00,0.00
2025-11-22T04:00,14.3,82,13.8,0.00,0.00,0.00
2025-11-22T05:00,13.6,84,13.2,0.00,0.00,0.00
2025-11-22T06:00,13.7,83,13.2,0.00,0.00,0.00
2025-11-22T07:00,16.0,72,15.3,0.00,0.00,0.00
2025-11-22T08:00,19.7,60,19.5,0.00,0.00,0.00
2025-11-22T09:00,22.5,51,22.4,0.00,0.00,0.00
2025-11-22T10:00,24.2,44,24.2,0.00,0.00,0.00
2025-11-22T11:00,25.3,40,25.8,0.00,0.00,0.00
2025-11-22T12:00,26.4,37,27.2,0.00,0.00,0.00
2025-11-22T13:00,27.0,35,27.6,0.00,0.00,0.00
2025-11-22T14:00,27.2,34,27.1,0.00,0.00,0.00
2025-11-22T15:00,27.0,34,26.3,0.00,0.00,0.00
2025-11-22T16:00,26.3,36,25.5,0.00,0.00,0.00
2025-11-22T17:00,22.7,50,22.4,0.00,0.00,0.00
2025-11-22T18:00,21.0,51,20.2,0.00,0.00,0.00
2025-11-22T19:00,20.3,46,18.9,0.00,0.00,0.00
2025-11-22T20:00,19.5,49,18.3,0.00,0.00,0.00
2025-11-22T21:00,18.1,62,17.0,0.00,0.00,0.00
2025-11-22T22:00,17.4,74,17.3,0.00,0.00,0.00
2025-11-22T23:00,16.6,81,16.9,0.00,0.00,0.00
2025-11-23T00:00,15.8,85,16.5,0.00,0.00,0.00
2025-11-23T01:00,15.6,85,16.2,0.00,0.00,0.00
2025-11-23T02:00,15.2,85,15.7,0.00,0.00,0.00
2025-11-23T03:00,15.1,84,15.4,0.00,0.00,0.00
2025-11-23T04:00,14.9,84,15.1,0.00,0.00,0.00
2025-11-23T05:00,14.4,85,14.4,0.00,0.00,0.00
2025-11-23T06:00,14.0,87,13.8,0.00,0.00,0.00
2025-11-23T07:00,16.0,77,15.7,0.00,0.00,0.00
2025-11-23T08:00,20.6,60,20.9,0.00,0.00,0.00
2025-11-23T09:00,23.4,49,23.8,0.00,0.00,0.00
2025-11-23T10:00,25.0,44,25.2,0.00,0.00,0.00
2025-11-23T11:00,26.1,42,26.8,0.00,0.00,0.00
2025-11-23T12:00,26.9,40,28.1,0.00,0.00,0.00
2025-11-23T13:00,28.0,38,28.7,0.00,0.00,0.00
2025-11-23T14:00,28.4,35,28.5,0.00,0.00,0.00
2025-11-23T15:00,28.6,34,27.8,0.00,0.00,0.00
2025-11-23T16:00,26.8,43,26.2,0.00,0.00,0.00
2025-11-23T17:00,23.9,54,24.4,0.00,0.00,0.00
2025-11-23T18:00,22.6,61,23.9,0.00,0.00,0.00
2025-11-23T19:00,21.3,64,21.5,0.00,0.00,0.00
2025-11-23T20:00,20.5,66,20.4,0.00,0.00,0.00
2025-11-23T21:00,19.5,70,19.5,0.00,0.00,0.00
2025-11-23T22:00,18.7,73,18.9,0.00,0.00,0.00
2025-11-23T23:00,18.0,77,18.8,0.00,0.00,0.00
2025-11-24T00:00,17.9,76,18.8,0.00,0.00,0.00
2025-11-24T01:00,17.5,77,18.3,0.00,0.00,0.00
2025-11-24T02:00,16.6,81,17.2,0.00,0.00,0.00
2025-11-24T03:00,16.0,84,16.5,0.00,0.00,0.00
2025-11-24T04:00,15.7,85,16.1,0.00,0.00,0.00
2025-11-24T05:00,15.7,83,16.2,0.00,0.00,0.00
2025-11-24T06:00,15.9,82,16.0,0.00,0.00,0.00
2025-11-24T07:00,17.5,76,17.3,0.00,0.00,0.00
2025-11-24T08:00,20.7,64,20.8,0.00,0.00,0.00
2025-11-24T09:00,23.1,53,23.1,0.00,0.00,0.00
2025-11-24T10:00,24.7,48,25.0,0.00,0.00,0.00
2025-11-24T11:00,25.6,48,27.1,0.00,0.00,0.00
2025-11-24T12:00,26.8,45,28.8,0.00,0.00,0.00
2025-11-24T13:00,27.1,43,27.9,0.00,0.00,0.00
2025-11-24T14:00,27.1,42,26.9,0.00,0.00,0.00
2025-11-24T15:00,26.6,43,26.0,0.00,0.00,0.00
2025-11-24T16:00,25.9,43,25.1,0.00,0.00,0.00
2025-11-24T17:00,24.5,48,24.5,0.00,0.00,0.00
2025-11-24T18:00,23.6,55,24.4,0.00,0.00,0.00
2025-11-24T19:00,22.7,57,23.1,0.00,0.00,0.00
2025-11-24T20:00,21.7,62,22.1,0.00,0.00,0.00
2025-11-24T21:00,20.3,68,20.6,0.00,0.00,0.00
2025-11-24T22:00,19.6,71,19.9,0.00,0.00,0.00
2025-11-24T23:00,18.7,76,19.1,0.00,0.00,0.00
2025-11-25T00:00,18.0,80,18.5,0.00,0.00,0.00
2025-11-25T01:00,17.3,84,18.0,0.00,0.00,0.00
2025-11-25T02:00,17.1,84,17.8,0.00,0.00,0.00
2025-11-25T03:00,16.7,86,17.2,0.00,0.00,0.00
2025-11-25T04:00,16.4,86,16.7,0.00,0.00,0.00
2025-11-25T05:00,16.3,86,16.7,0.00,0.00,0.00
2025-11-25T06:00,16.5,84,16.8,0.00,0.00,0.00
2025-11-25T07:00,17.8,77,17.9,0.00,0.00,0.00
2025-11-25T08:00,20.7,66,21.2,0.00,0.00,0.00
2025-11-25T09:00,22.9,58,23.3,0.00,0.00,0.00
2025-11-25T10:00,24.4,54,25.1,0.00,0.00,0.00
2025-11-25T11:00,25.5,51,27.2,0.00,0.00,0.00
2025-11-25T12:00,26.1,48,27.3,0.00,0.00,0.00
2025-11-25T13:00,26.5,47,27.2,0.00,0.00,0.00
2025-11-25T14:00,26.7,45,27.2,0.00,0.00,0.00
2025-11-25T15:00,26.5,44,26.6,0.00,0.00,0.00
2025-11-25T16:00,26.1,45,26.3,0.00,0.00,0.00
2025-11-25T17:00,24.6,55,26.1,0.00,0.00,0.00
2025-11-25T18:00,23.1,60,24.0,0.00,0.00,0.00
2025-11-25T19:00,22.3,68,24.2,0.00,0.00,0.00
2025-11-25T20:00,20.8,73,22.1,0.00,0.00,0.00
2025-11-25T21:00,19.9,77,21.3,0.00,0.00,0.00
2025-11-25T22:00,19.1,79,19.8,0.00,0.00,0.00
2025-11-25T23:00,18.4,78,18.7,0.00,0.00,0.00
2025-11-26T00:00,18.0,77,18.4,0.00,0.00,0.00
2025-11-26T01:00,17.6,78,17.8,0.00,0.00,0.00
2025-11-26T02:00,17.1,80,17.3,0.00,0.00,0.00
2025-11-26T03:00,16.5,81,16.8,0.00,0.00,0.00
2025-11-26T04:00,16.1,83,16.4,0.00,0.00,0.00
2025-11-26T05:00,16.0,83,16.2,0.00,0.00,0.00
2025-11-26T06:00,16.4,81,16.4,0.00,0.00,0.00
2025-11-26T07:00,17.6,75,17.4,0.00,0.00,0.00
2025-11-26T08:00,20.4,64,20.6,0.00,0.00,0.00
2025-11-26T09:00,22.8,58,23.2,0.00,0.00,0.00
2025-11-26T10:00,24.4,54,25.4,0.00,0.00,0.00
2025-11-26T11:00,25.1,53,27.5,0.00,0.00,0.00
2025-11-26T12:00,26.0,49,27.0,0.00,0.00,0.00
2025-11-26T13:00,26.3,47,27.2,0.00,0.00,0.00
2025-11-26T14:00,26.5,46,27.4,0.00,0.00,0.00
2025-11-26T15:00,26.2,45,26.7,0.00,0.00,0.00
2025-11-26T16:00,26.0,45,26.2,0.00,0.00,0.00
2025-11-26T17:00,24.1,55,24.9,0.00,0.00,0.00
2025-11-26T18:00,23.1,57,23.5,0.00,0.00,0.00
2025-11-26T19:00,22.2,61,22.7,0.00,0.00,0.00
2025-11-26T20:00,21.4,66,22.2,0.00,0.00,0.00
2025-11-26T21:00,20.2,70,20.6,0.00,0.00,0.00
2025-11-26T22:00,19.7,73,19.7,0.00,0.00,0.00
2025-11-26T23:00,18.8,75,18.8,0.00,0.00,0.00
2025-11-27T00:00,18.2,78,18.2,0.00,0.00,0.00
2025-11-27T01:00,17.5,80,17.6,0.00,0.00,0.00
2025-11-27T02:00,17.0,81,17.0,0.00,0.00,0.00
2025-11-27T03:00,16.6,81,16.5,0.00,0.00,0.00
2025-11-27T04:00,16.2,82,16.2,0.00,0.00,0.00
2025-11-27T05:00,15.9,85,16.1,0.00,0.00,0.00
2025-11-27T06:00,16.2,82,16.3,0.00,0.00,0.00
2025-11-27T07:00,17.6,76,17.1,0.00,0.00,0.00
2025-11-27T08:00,20.0,66,19.9,0.00,0.00,0.00
2025-11-27T09:00,22.4,58,22.2,0.00,0.00,0.00
2025-11-27T10:00,24.0,53,23.8,0.00,0.00,0.00
2025-11-27T11:00,25.2,50,25.3,0.00,0.00,0.00
2025-11-27T12:00,26.1,45,25.8,0.00,0.00,0.00
2025-11-27T13:00,26.4,44,25.8,0.00,0.00,0.00
2025-11-27T14:00,26.3,43,24.9,0.00,0.00,0.00
2025-11-27T15:00,25.9,43,24.3,0.00,0.00,0.00
2025-11-27T16:00,24.8,45,23.0,0.00,0.00,0.00
2025-11-27T17:00,22.8,53,21.7,0.00,0.00,0.00
2025-11-27T18:00,21.2,59,20.1,0.00,0.00,0.00
2025-11-27T19:00,20.1,64,19.2,0.00,0.00,0.00
2025-11-27T20:00,18.9,69,18.1,0.00,0.00,0.00
2025-11-27T21:00,18.3,72,17.4,0.00,0.00,0.00
2025-11-27T22:00,17.7,74,16.6,0.00,0.00,0.00
2025-11-27T23:00,16.8,77,15.8,0.00,0.00,0.00
2025-11-28T00:00,16.2,77,14.9,0.00,0.00,0.00
2025-11-28T01:00,15.7,74,13.9,0.00,0.00,0.00
2025-11-28T02:00,15.0,70,12.9,0.00,0.00,0.00
2025-11-28T03:00,14.4,66,11.9,0.00,0.00,0.00
2025-11-28T04:00,14.0,64,11.1,0.00,0.00,0.00
2025-11-28T05:00,13.6,61,10.4,0.00,0.00,0.00
2025-11-28T06:00,13.5,59,10.3,0.00,0.00,0.00
2025-11-28T07:00,14.5,57,11.1,0.00,0.00,0.00
2025-11-28T08:00,17.1,51,14.1,0.00,0.00,0.00
2025-11-28T09:00,19.6,44,16.9,0.00,0.00,0.00
2025-11-28T10:00,21.5,40,19.4,0.00,0.00,0.00
2025-11-28T11:00,22.9,35,21.2,0.00,0.00,0.00
2025-11-28T12:00,23.9,30,22.3,0.00,0.00,0.00
2025-11-28T13:00,24.7,29,22.9,0.00,0.00,0.00
2025-11-28T14:00,25.1,27,22.5,0.00,0.00,0.00
2025-11-28T15:00,25.0,25,21.4,0.00,0.00,0.00
2025-11-28T16:00,23.7,27,20.0,0.00,0.00,0.00
2025-11-28T17:00,20.7,38,18.0,0.00,0.00,0.00
2025-11-28T18:00,19.1,44,16.4,0.00,0.00,0.00
2025-11-28T19:00,17.3,53,14.9,0.00,0.00,0.00
2025-11-28T20:00,15.9,60,13.6,0.00,0.00,0.00
2025-11-28T21:00,14.9,66,12.8,0.00,0.00,0.00
2025-11-28T22:00,14.4,72,12.4,0.00,0.00,0.00
2025-11-28T23:00,13.9,77,12.2,0.00,0.00,0.00
2025-11-29T00:00,13.5,79,11.7,0.00,0.00,0.00
2025-11-29T01:00,13.0,80,11.3,0.00,0.00,0.00
2025-11-29T02:00,12.6,81,10.9,0.00,0.00,0.00
2025-11-29T03:00,12.4,80,10.6,0.00,0.00,0.00
2025-11-29T04:00,12.1,81,10.3,0.00,0.00,0.00
2025-11-29T05:00,11.7,82,9.9,0.00,0.00,0.00
2025-11-29T06:00,11.8,80,9.9,0.00,0.00,0.00
2025-11-29T07:00,13.3,73,11.1,0.00,0.00,0.00
2025-11-29T08:00,16.7,60,15.1,0.00,0.00,0.00
2025-11-29T09:00,19.6,48,17.6,0.00,0.00,0.00
2025-11-29T10:00,21.7,37,19.5,0.00,0.00,0.00
2025-11-29T11:00,23.2,31,21.5,0.00,0.00,0.00
2025-11-29T12:00,24.2,29,22.6,0.00,0.00,0.00
2025-11-29T13:00,24.8,28,23.1,0.00,0.00,0.00
2025-11-29T14:00,25.2,27,23.0,0.00,0.00,0.00
2025-11-29T15:00,25.1,27,22.3,0.00,0.00,0.00
2025-11-29T16:00,24.1,27,20.9,0.00,0.00,0.00
2025-11-29T17:00,20.7,38,18.2,0.00,0.00,0.00
2025-11-29T18:00,19.0,41,16.0,0.00,0.00,0.00
2025-11-29T19:00,17.6,49,15.0,0.00,0.00,0.00
2025-11-29T20:00,16.5,55,14.1,0.00,0.00,0.00
2025-11-29T21:00,15.7,59,13.6,0.00,0.00,0.00
2025-11-29T22:00,15.2,62,13.0,0.00,0.00,0.00
2025-11-29T23:00,14.8,66,12.6,0.00,0.00,0.00
2025-11-30T00:00,14.1,70,12.2,0.00,0.00,0.00
2025-11-30T01:00,13.8,72,11.9,0.00,0.00,0.00
2025-11-30T02:00,13.8,71,11.9,0.00,0.00,0.00
2025-11-30T03:00,13.7,70,11.7,0.00,0.00,0.00
2025-11-30T04:00,13.3,71,11.4,0.00,0.00,0.00
2025-11-30T05:00,12.8,75,10.7,0.00,0.00,0.00
2025-11-30T06:00,12.7,74,10.7,0.00,0.00,0.00
2025-11-30T07:00,14.1,68,11.6,0.00,0.00,0.00
2025-11-30T08:00,17.3,58,15.3,0.00,0.00,0.00
2025-11-30T09:00,20.2,47,17.9,0.00,0.00,0.00
2025-11-30T10:00,22.1,39,19.5,0.00,0.00,0.00
2025-11-30T11:00,23.3,34,21.1,0.00,0.00,0.00
2025-11-30T12:00,24.2,31,22.3,0.00,0.00,0.00
2025-11-30T13:00,24.6,30,22.7,0.00,0.00,0.00
2025-11-30T14:00,24.7,30,22.3,0.00,0.00,0.00
2025-11-30T15:00,24.4,31,21.9,0.00,0.00,0.00
2025-11-30T16:00,23.5,33,21.1,0.00,0.00,0.00
2025-11-30T17:00,20.4,43,18.5,0.00,0.00,0.00
